game,game_time,minimum_total,minimum_odds,confidence,decision,elite_goalie_flag,goalie_warning,action,stake,reasoning,hit_rate,flag_count,flags,floor_10th,floor_safe,expected_total,combined_gpg,buffer,game_time_parsed,game_key,game_date,actual_total,result
Edmonton Oilers @ Florida Panthers,2025-11-22 19:10:00-05:00,3.5,-775,65.0,YES,False,No elite goalie concerns,BET IT,0.03,Strong offense (3.12 GPG) | Good pace (31.2 shots/game) | EDM cold | FLA neutral | Strong buffer (2.7 goals) | EDM 2 days rest | FLA 2 days rest,,,,,,,,,2025-11-23 00:10:00+00:00,2025-11-23_Edmonton Oilers @ Florida Panthers,2025-11-23,9,WIN
Tampa Bay Lightning @ New York Islanders,2025-12-02 19:10:00-05:00,3.5,-825,65.0,YES,False,No elite goalie concerns,BET IT,0.03,Strong offense (3.16 GPG) | Good pace (31.6 shots/game) | TBL neutral | NYI cold | Strong buffer (2.8 goals) | TBL 3 days rest | NYI 2 days rest,,,,,,,,,2025-12-03 00:10:00+00:00,2025-12-03_Tampa Bay Lightning @ New York Islanders,2025-12-03,3,LOSS
Calgary Flames @ Tampa Bay Lightning,2025-11-26 19:10:00-05:00,3.5,-750,65.0,YES,False,No elite goalie concerns,BET IT,0.03,Strong offense (3.16 GPG) | Good pace (31.6 shots/game) | CGY neutral | TBL cold | Strong buffer (2.8 goals) | CGY 3 days rest | TBL 2 days rest,,,,,,,,,2025-11-27 00:10:00+00:00,2025-11-27_Calgary Flames @ Tampa Bay Lightning,2025-11-27,6,WIN
Columbus Blue Jackets @ Winnipeg Jets,2025-11-18 20:00:00-05:00,3.5,-950,65.0,YES,False,No elite goalie concerns,BET IT,0.03,Strong offense (3.35 GPG) | Fast pace (33.5 shots/game) | CBJ cold | WPG cold | Strong buffer (3.2 goals) | CBJ back-to-back | WPG 2 days rest,,,,,,,,,2025-11-19 01:00:00+00:00,2025-11-19_Columbus Blue Jackets @ Winnipeg Jets,2025-11-19,7,WIN
Buffalo Sabres @ Pittsburgh Penguins,2025-11-26 19:10:00-05:00,3.5,-975,65.0,YES,False,No elite goalie concerns,BET IT,0.03,Strong offense (3.12 GPG) | Good pace (31.2 shots/game) | BUF neutral | PIT cold | Strong buffer (2.7 goals) | BUF 3 days rest | PIT 4 days rest,,,,,,,,,2025-11-27 00:10:00+00:00,2025-11-27_Buffalo Sabres @ Pittsburgh Penguins,2025-11-27,6,WIN
New York Islanders @ Colorado Avalanche,2025-11-16 21:10:00-05:00,3.5,-1050,65.0,YES,False,No elite goalie concerns,BET IT,0.03,Average offense (3.05 GPG) | Good pace (30.5 shots/game) | NYI neutral | COL hot | Strong buffer (2.6 goals) | NYI 2 days rest | COL 3 days rest,,,,,,,,,2025-11-17 02:10:00+00:00,2025-11-17_New York Islanders @ Colorado Avalanche,2025-11-17,5,WIN
Buffalo Sabres @ Utah Mammoth,2025-11-12 21:10:00-05:00,3.5,-1000,65.0,YES,False,No elite goalie concerns,BET IT,0.03,Strong offense (3.11 GPG) | Good pace (31.1 shots/game) | BUF cold | UTA neutral | Strong buffer (2.7 goals) | BUF 4 days rest | UTA 3 days rest,,,,,,,,,2025-11-13 02:10:00+00:00,2025-11-13_Buffalo Sabres @ Utah Mammoth,2025-11-13,7,WIN
Montréal Canadiens @ Columbus Blue Jackets,2025-11-17 19:40:00-05:00,3.5,-950,65.0,YES,False,No elite goalie concerns,BET IT,0.03,Strong offense (3.16 GPG) | Good pace (31.6 shots/game) | MTL neutral | CBJ cold | Strong buffer (2.8 goals) | MTL 2 days rest | CBJ 2 days rest,,,,,,,,,2025-11-18 00:40:00+00:00,2025-11-18_Montréal Canadiens @ Columbus Blue Jackets,2025-11-18,7,WIN
St Louis Blues @ Toronto Maple Leafs,2025-11-18 19:00:00-05:00,3.5,-750,65.0,YES,True,"Anthony Stolarz (TOR) - 92.2% Sv%, 2.15 GAA",BET IT (consider half stake - elite goalie),0.03,Strong offense (3.18 GPG) | Good pace (31.8 shots/game) | STL cold | TOR neutral | Strong buffer (2.9 goals) | STL 2 days rest | TOR 2 days rest,,,,,,,,,2025-11-19 00:00:00+00:00,2025-11-19_St Louis Blues @ Toronto Maple Leafs,2025-11-19,5,WIN
Toronto Maple Leafs @ Chicago Blackhawks,2025-11-15 19:00:00-05:00,3.5,-935,64.0,NO,True,"Anthony Stolarz (TOR) - 92.2% Sv%, 2.15 GAA",SKIP,0.0,Average offense (3.01 GPG) | Good pace (30.1 shots/game) | TOR warm | CHI warm | Strong buffer (2.5 goals) | TOR 2 days rest | CHI 3 days rest,,,,,,,,,2025-11-16 00:00:00+00:00,2025-11-16_Toronto Maple Leafs @ Chicago Blackhawks,2025-11-16,,PENDING
Columbus Blue Jackets @ Seattle Kraken,2025-11-11 22:10:00-05:00,3.5,-900,63.0,NO,False,No elite goalie concerns,SKIP,0.0,Strong offense (3.17 GPG) | Good pace (31.7 shots/game) | CBJ neutral | SEA cold | Strong buffer (2.8 goals) | CBJ 1 day rest | SEA 2 days rest,,,,,,,,,2025-11-12 03:10:00+00:00,2025-11-12_Columbus Blue Jackets @ Seattle Kraken,2025-11-12,,PENDING
Winnipeg Jets @ Seattle Kraken,2025-11-13 22:10:00-05:00,3.5,-700,62.0,NO,False,No elite goalie concerns,SKIP,0.0,Strong offense (3.20 GPG) | Good pace (32.0 shots/game) | WPG cold | SEA cold | Strong buffer (2.9 goals) | WPG 2 days rest | SEA 2 days rest,,,,,,,,,2025-11-14 03:10:00+00:00,2025-11-14_Winnipeg Jets @ Seattle Kraken,2025-11-14,,PENDING
St Louis Blues @ New York Rangers,2025-11-24 19:10:00-05:00,3.5,-575,62.0,NO,False,No elite goalie concerns,SKIP,0.0,Strong offense (3.11 GPG) | Good pace (31.1 shots/game) | STL cold | NYR cold | Strong buffer (2.7 goals) | STL 2 days rest | NYR 2 days rest,,,,,,,,,2025-11-25 00:10:00+00:00,2025-11-25_St Louis Blues @ New York Rangers,2025-11-25,,PENDING
Columbus Blue Jackets @ Detroit Red Wings,2025-11-22 13:10:00-05:00,3.5,-1150,62.0,NO,False,No elite goalie concerns,SKIP,0.0,Strong offense (3.12 GPG) | Good pace (31.2 shots/game) | CBJ cold | DET cold | Strong buffer (2.7 goals) | CBJ 2 days rest | DET 2 days rest,,,,,,,,,2025-11-22 18:10:00+00:00,2025-11-22_Columbus Blue Jackets @ Detroit Red Wings,2025-11-22,,PENDING
Boston Bruins @ Ottawa Senators,2025-11-13 19:10:00-05:00,3.5,-850,61.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (2.84 GPG) | Average pace (28.4 shots/game) | BOS hot | OTT warm | Strong buffer (2.2 goals) | BOS 2 days rest | OTT 2 days rest,,,,,,,,,2025-11-14 00:10:00+00:00,2025-11-14_Boston Bruins @ Ottawa Senators,2025-11-14,,PENDING
Utah Mammoth @ Anaheim Ducks,2025-11-17 22:10:00-05:00,3.5,-1050,58.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (2.82 GPG) | Average pace (28.2 shots/game) | UTA neutral | ANA hot | Strong buffer (2.1 goals) | UTA 3 days rest | ANA 2 days rest,,,,,,,,,2025-11-18 03:10:00+00:00,2025-11-18_Utah Mammoth @ Anaheim Ducks,2025-11-18,,PENDING
Dallas Stars @ Calgary Flames,2025-11-22 22:10:00-05:00,3.5,-750,58.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (3.06 GPG) | Good pace (30.6 shots/game) | DAL warm | CGY cold | Strong buffer (2.6 goals) | DAL 2 days rest | CGY 3 days rest,,,,,,,,,2025-11-23 03:10:00+00:00,2025-11-23_Dallas Stars @ Calgary Flames,2025-11-23,,PENDING
New Jersey Devils @ Florida Panthers,2025-11-20 19:10:00-05:00,3.5,-725,58.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (3.01 GPG) | Good pace (30.1 shots/game) | NJD cold | FLA warm | Strong buffer (2.5 goals) | NJD 2 days rest | FLA 3 days rest,,,,,,,,,2025-11-21 00:10:00+00:00,2025-11-21_New Jersey Devils @ Florida Panthers,2025-11-21,,PENDING
Carolina Hurricanes @ Minnesota Wild,2025-11-19 21:30:00-05:00,3.5,-850,58.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (3.01 GPG) | Good pace (30.1 shots/game) | CAR neutral | MIN neutral | Strong buffer (2.5 goals) | CAR 2 days rest | MIN 3 days rest,,,,,,,,,2025-11-20 02:30:00+00:00,2025-11-20_Carolina Hurricanes @ Minnesota Wild,2025-11-20,,PENDING
Vancouver Canucks @ Carolina Hurricanes,2025-11-14 19:10:00-05:00,3.5,-1050,58.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (3.06 GPG) | Good pace (30.6 shots/game) | VAN neutral | CAR neutral | Strong buffer (2.6 goals) | VAN 3 days rest | CAR 3 days rest,,,,,,,,,2025-11-15 00:10:00+00:00,2025-11-15_Vancouver Canucks @ Carolina Hurricanes,2025-11-15,,PENDING
Edmonton Oilers @ Philadelphia Flyers,2025-11-12 19:40:00-05:00,3.5,-725,58.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (3.03 GPG) | Good pace (30.3 shots/game) | EDM neutral | PHI neutral | Strong buffer (2.6 goals) | EDM 2 days rest | PHI 4 days rest,,,,,,,,,2025-11-13 00:40:00+00:00,2025-11-13_Edmonton Oilers @ Philadelphia Flyers,2025-11-13,,PENDING
Minnesota Wild @ Winnipeg Jets,2025-11-23 16:00:00-05:00,3.5,-775,58.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (3.08 GPG) | Good pace (30.8 shots/game) | MIN warm | WPG cold | Strong buffer (2.7 goals) | MIN 2 days rest | WPG 2 days rest,,,,,,,,,2025-11-23 21:00:00+00:00,2025-11-23_Minnesota Wild @ Winnipeg Jets,2025-11-23,,PENDING
Los Angeles Kings @ Montréal Canadiens,2025-11-11 19:10:00-05:00,3.5,-750,58.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (3.02 GPG) | Good pace (30.2 shots/game) | LAK cold | MTL warm | Strong buffer (2.5 goals) | LAK 2 days rest | MTL 3 days rest,,,,,,,,,2025-11-12 00:10:00+00:00,2025-11-12_Los Angeles Kings @ Montréal Canadiens,2025-11-12,,PENDING
Chicago Blackhawks @ Buffalo Sabres,2025-11-21 19:10:00-05:00,3.5,-950,56.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (3.02 GPG) | Good pace (30.2 shots/game) | CHI warm | BUF cold | Strong buffer (2.5 goals) | CHI 1 day rest | BUF 2 days rest,,,,,,,,,2025-11-22 00:10:00+00:00,2025-11-22_Chicago Blackhawks @ Buffalo Sabres,2025-11-22,,PENDING
Ottawa Senators @ Anaheim Ducks,2025-11-20 22:10:00-05:00,3.5,-900,56.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (2.83 GPG) | Average pace (28.3 shots/game) | OTT neutral | ANA hot | Strong buffer (2.2 goals) | OTT 5 days rest | ANA 1 day rest,,,,,,,,,2025-11-21 03:10:00+00:00,2025-11-21_Ottawa Senators @ Anaheim Ducks,2025-11-21,,PENDING
New York Islanders @ Dallas Stars,2025-11-18 20:00:00-05:00,3.5,-900,56.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (3.05 GPG) | Good pace (30.5 shots/game) | NYI neutral | DAL neutral | Strong buffer (2.6 goals) | NYI 1 day rest | DAL 2 days rest,,,,,,,,,2025-11-19 01:00:00+00:00,2025-11-19_New York Islanders @ Dallas Stars,2025-11-19,,PENDING
Colorado Avalanche @ Nashville Predators,2025-11-22 20:10:00-05:00,3.5,-825,55.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (2.99 GPG) | Average pace (29.9 shots/game) | COL hot | NSH cold | Strong buffer (2.5 goals) | COL 2 days rest | NSH 6 days rest,,,,,,,,,2025-11-23 01:10:00+00:00,2025-11-23_Colorado Avalanche @ Nashville Predators,2025-11-23,,PENDING
Seattle Kraken @ Chicago Blackhawks,2025-11-20 20:10:00-05:00,3.5,-675,55.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (2.88 GPG) | Average pace (28.8 shots/game) | SEA cold | CHI hot | Strong buffer (2.3 goals) | SEA 2 days rest | CHI 2 days rest,,,,,,,,,2025-11-21 01:10:00+00:00,2025-11-21_Seattle Kraken @ Chicago Blackhawks,2025-11-21,,PENDING
Buffalo Sabres @ Detroit Red Wings,2025-11-15 19:00:00-05:00,3.5,-1050,55.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (3.09 GPG) | Good pace (30.9 shots/game) | BUF cold | DET neutral | Strong buffer (2.7 goals) | BUF 2 days rest | DET 2 days rest,,,,,,,,,2025-11-16 00:00:00+00:00,2025-11-16_Buffalo Sabres @ Detroit Red Wings,2025-11-16,,PENDING
Boston Bruins @ Montréal Canadiens,2025-11-15 19:00:00-05:00,3.5,-935,54.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (2.85 GPG) | Average pace (28.5 shots/game) | BOS warm | MTL neutral | Strong buffer (2.2 goals) | BOS 2 days rest | MTL 2 days rest,,,,,,,,,2025-11-16 00:00:00+00:00,2025-11-16_Boston Bruins @ Montréal Canadiens,2025-11-16,,PENDING
Carolina Hurricanes @ Boston Bruins,2025-11-17 19:10:00-05:00,3.5,-975,54.0,NO,False,No elite goalie concerns,SKIP,0.0,Average offense (2.98 GPG) | Average pace (29.8 shots/game) | CAR neutral | BOS warm | Strong buffer (2.5 goals) | CAR 2 days rest | BOS 2 days rest,,,,,,,,,2025-11-18 00:10:00+00:00,2025-11-18_Carolina Hurricanes @ Boston Bruins,2025-11-18,,PENDING
